,County,2009 Median Price,2010 Median Price,2011 Median Price,2012 Median Price,2013 Median Price,2014 Median Price,2015 Median Price,2016 Median Price,2010 Difference,2011 Difference,2012 Difference,2013 Difference,2014 Difference,2015 Difference,2016 Difference,2010 Percent Change,2011 Percent Change,2012 Percent Change,2013 Percent Change,2014 Percent Change,2015 Percent Change,2016 Percent Change
136,2859,130800,125400,124100,127200,121800,129100,136800,138000,-5400,-1300,3100,-5400,7300,7700,1200,-4.128440367,-1.036682616,2.497985496,-4.245283019,5.993431856,5.964368706,0.877192982
137,2555,66600,74300,81700,68800,81500,67100,71100,94500,7700,7400,-12900,12700,-14400,4000,23400,11.56156156,9.959623149,-15.78947368,18.45930233,-17.66871166,5.961251863,32.91139241
138,1563,125700,116500,114100,119400,129200,137800,148700,162300,-9200,-2400,5300,9800,8600,10900,13600,-7.319013524,-2.060085837,4.645048203,8.207705193,6.656346749,7.910014514,9.145931406
139,307,106200,106300,107000,112300,115300,119200,116300,118700,100,700,5300,3000,3900,-2900,2400,0.094161959,0.658513641,4.953271028,2.67141585,3.382480486,-2.432885906,2.063628547
140,2113,61500,60800,60100,60100,60000,60800,62200,62500,-700,-700,0,-100,800,1400,300,-1.138211382,-1.151315789,0,-0.166389351,1.333333333,2.302631579,0.482315113
141,1848,424000,374100,359000,361000,365800,378400,380600,384900,-49900,-15100,2000,4800,12600,2200,4300,-11.76886792,-4.036353916,0.557103064,1.329639889,3.444505194,0.581395349,1.12979506
142,312,100200,103400,105100,104400,105000,110700,113200,121900,3200,1700,-700,600,5700,2500,8700,3.193612774,1.64410058,-0.66603235,0.574712644,5.428571429,2.258355917,7.685512367
143,1963,205300,203900,197600,205600,215900,233600,254200,281200,-1400,-6300,8000,10300,17700,20600,27000,-0.681928885,-3.089749877,4.048582996,5.009727626,8.198239926,8.818493151,10.62155783
144,1949,48133,49896,57390,60126,62400,66184,72191,72540,1763,7494,2736,2274,3784,6007,349,3.662767748,15.01924002,4.767381077,3.782057679,6.064102564,9.076211773,0.483439764
145,1490,122500,106300,113100,121000,117700,121300,124600,129300,-16200,6800,7900,-3300,3600,3300,4700,-13.2244898,6.396989652,6.984969054,-2.727272727,3.058623619,2.720527617,3.772070626
146,319,148000,140100,137400,137900,142000,142500,155200,161800,-7900,-2700,500,4100,500,12700,6600,-5.337837838,-1.927194861,0.363901019,2.973168963,0.352112676,8.912280702,4.25257732
147,502,152000,150700,146200,149100,152900,155900,161300,170000,-1300,-4500,2900,3800,3000,5400,8700,-0.855263158,-2.98606503,1.983584131,2.548625084,1.96206671,3.46375882,5.393676379
148,2143,167700,155800,151400,153300,157400,164000,173000,186800,-11900,-4400,1900,4100,6600,9000,13800,-7.09600477,-2.824133504,1.254953765,2.674494455,4.193138501,5.487804878,7.976878613
149,2177,105200,101700,101700,105900,112600,114400,114300,120100,-3500,0,4200,6700,1800,-100,5800,-3.326996198,0,4.12979351,6.326723324,1.598579041,-0.087412587,5.074365704
150,1894,77100,80200,90000,96100,83400,81500,81700,85200,3100,9800,6100,-12700,-1900,200,3500,4.02075227,12.21945137,6.777777778,-13.21540062,-2.278177458,0.245398773,4.283965728
151,1605,225000,204700,194500,199500,209900,221900,233800,250100,-20300,-10200,5000,10400,12000,11900,16300,-9.022222222,-4.982901808,2.570694087,5.213032581,5.717008099,5.362776025,6.971770744
152,1358,160500,157300,149500,138400,146800,144800,146000,166800,-3200,-7800,-11100,8400,-2000,1200,20800,-1.99376947,-4.958677686,-7.424749164,6.069364162,-1.36239782,0.828729282,14.24657534
153,726,95600,91800,89500,90000,91700,94700,95900,102400,-3800,-2300,500,1700,3000,1200,6500,-3.974895397,-2.505446623,0.558659218,1.888888889,3.271537623,1.267159451,6.777893639
154,830,105600,104800,104900,108000,109600,115200,121400,128500,-800,100,3100,1600,5600,6200,7100,-0.757575758,0.095419847,2.955195424,1.481481481,5.109489051,5.381944444,5.848434926
155,1507,142100,133300,125600,126200,128800,133500,132300,141300,-8800,-7700,600,2600,4700,-1200,9000,-6.192821956,-5.776444111,0.477707006,2.06022187,3.649068323,-0.898876404,6.802721088
156,1493,168700,167800,168000,175800,177300,175900,181400,186900,-900,200,7800,1500,-1400,5500,5500,-0.533491405,0.119189511,4.642857143,0.853242321,-0.789622109,3.126776578,3.031973539
157,327,159700,157100,154100,152400,153800,157200,167900,174400,-2600,-3000,-1700,1400,3400,10700,6500,-1.628052599,-1.909611712,-1.103179753,0.918635171,2.210663199,6.806615776,3.871351995
158,1281,146200,146100,146400,145100,149100,152800,157900,161800,-100,300,-1300,4000,3700,5100,3900,-0.068399453,0.205338809,-0.887978142,2.756719504,2.481556003,3.337696335,2.469917669
159,2786,75600,86800,96500,88400,96500,105900,102800,123700,11200,9700,-8100,8100,9400,-3100,20900,14.81481481,11.17511521,-8.393782383,9.162895928,9.740932642,-2.927289896,20.3307393
160,2050,49900,47300,52500,60600,55800,53000,50400,61800,-2600,5200,8100,-4800,-2800,-2600,11400,-5.210420842,10.99365751,15.42857143,-7.920792079,-5.017921147,-4.905660377,22.61904762
161,1886,89700,86700,84700,86800,92200,99300,106100,112500,-3000,-2000,2100,5400,7100,6800,6400,-3.344481605,-2.306805075,2.479338843,6.221198157,7.700650759,6.847935549,6.03204524
162,1335,151600,153200,155300,152800,152100,154500,153200,163300,1600,2100,-2500,-700,2400,-1300,10100,1.055408971,1.37075718,-1.609787508,-0.458115183,1.57790927,-0.841423948,6.592689295
163,764,176000,168000,163300,163800,162700,166700,170400,176600,-8000,-4700,500,-1100,4000,3700,6200,-4.545454545,-2.797619048,0.306184936,-0.671550672,2.4585126,2.219556089,3.638497653
164,2564,69700,68700,71900,74800,84900,91900,114200,123500,-1000,3200,2900,10100,7000,22300,9300,-1.43472023,4.657933042,4.033379694,13.5026738,8.244994111,24.26550598,8.143607706
165,155,309300,304600,298000,319500,347400,377700,435700,477500,-4700,-6600,21500,27900,30300,58000,41800,-1.519560297,-2.1667761,7.214765101,8.732394366,8.72193437,15.35610273,9.593757172
166,2126,160400,149500,144800,147900,157400,168000,185700,197300,-10900,-4700,3100,9500,10600,17700,11600,-6.795511222,-3.143812709,2.140883978,6.423258959,6.734434562,10.53571429,6.246634356
167,2515,61700,61800,61500,61500,61900,64400,66500,69900,100,-300,0,400,2500,2100,3400,0.162074554,-0.485436893,0,0.650406504,4.038772213,3.260869565,5.112781955
168,927,109000,108600,105900,105500,103300,103900,104300,112000,-400,-2700,-400,-2200,600,400,7700,-0.366972477,-2.486187845,-0.377714825,-2.085308057,0.580832527,0.384985563,7.382550336
169,1378,89800,88500,87500,90300,95000,96900,92000,92200,-1300,-1000,2800,4700,1900,-4900,200,-1.44766147,-1.129943503,3.2,5.204872647,2,-5.056759546,0.217391304
170,3000,91835,96848,107499,124944,137233,155558,179374,187396,5013,10651,17445,12289,18325,23816,8022,5.458703109,10.9976458,16.22805794,9.835606352,13.35320222,15.31004513,4.472220054
171,1528,145900,141900,140200,148700,161400,168800,168700,187500,-4000,-1700,8500,12700,7400,-100,18800,-2.741603838,-1.198026779,6.062767475,8.540685945,4.58488228,-0.059241706,11.14404268
172,1533,91500,86400,83900,84600,81400,80900,84400,89200,-5100,-2500,700,-3200,-500,3500,4800,-5.573770492,-2.893518519,0.834326579,-3.78250591,-0.614250614,4.326328801,5.687203791
173,1748,113200,112900,109100,111000,112100,111200,118000,123500,-300,-3800,1900,1100,-900,6800,5500,-0.265017668,-3.365810452,1.74152154,0.990990991,-0.802854594,6.115107914,4.661016949
174,1746,98600,82200,76700,78000,82900,94200,100200,103200,-16400,-5500,1300,4900,11300,6000,3000,-16.63286004,-6.690997567,1.694915254,6.282051282,13.63088058,6.369426752,2.994011976
175,509,96800,111100,116000,116400,121400,121200,119900,127000,14300,4900,400,5000,-200,-1300,7100,14.77272727,4.410441044,0.344827586,4.295532646,-0.164744646,-1.072607261,5.921601334
176,377,116200,111700,113800,113000,115500,121400,125300,131600,-4500,2100,-800,2500,5900,3900,6300,-3.872633391,1.88003581,-0.702987698,2.212389381,5.108225108,3.212520593,5.027932961
177,1565,79000,76000,70800,74700,79700,76200,81800,86700,-3000,-5200,3900,5000,-3500,5600,4900,-3.797468354,-6.842105263,5.508474576,6.693440428,-4.391468005,7.349081365,5.990220049
178,1213,151000,149600,146200,147800,152300,165400,179100,194700,-1400,-3400,1600,4500,13100,13700,15600,-0.927152318,-2.272727273,1.094391245,3.044654939,8.601444517,8.282950423,8.710217755
179,1258,146700,148200,144900,147300,147000,156500,175600,187400,1500,-3300,2400,-300,9500,19100,11800,1.022494888,-2.226720648,1.6563147,-0.203665988,6.462585034,12.20447284,6.719817768
180,925,71800,79200,74600,79300,81200,81300,85500,88300,7400,-4600,4700,1900,100,4200,2800,10.30640669,-5.808080808,6.300268097,2.395964691,0.123152709,5.166051661,3.274853801
181,861,128600,128500,127100,131500,133600,144400,145300,144500,-100,-1400,4400,2100,10800,900,-800,-0.077760498,-1.089494163,3.46184107,1.596958175,8.083832335,0.623268698,-0.550584997
182,1188,128100,109700,104900,113600,121400,136500,153100,175600,-18400,-4800,8700,7800,15100,16600,22500,-14.3637783,-4.375569736,8.293612965,6.866197183,12.43822076,12.16117216,14.69627694
183,2372,117200,120300,120100,124300,133800,142700,154700,168500,3100,-200,4200,9500,8900,12000,13800,2.645051195,-0.166251039,3.497085762,7.642799678,6.651718984,8.409250175,8.920491273
184,949,90600,86900,82900,85100,85500,86900,87500,90100,-3700,-4000,2200,400,1400,600,2600,-4.08388521,-4.602991945,2.653799759,0.470035253,1.637426901,0.690448792,2.971428571
185,80,245500,238200,222700,226800,239800,243700,257400,272600,-7300,-15500,4100,13000,3900,13700,15200,-2.973523422,-6.50713686,1.84104176,5.731922399,1.626355296,5.621665983,5.905205905
186,595,283600,284100,268100,272800,286500,291300,299600,316000,500,-16000,4700,13700,4800,8300,16400,0.176304654,-5.631819782,1.75307721,5.021994135,1.67539267,2.849296258,5.473965287
187,20,307000,298100,292100,290100,319200,317000,324800,347900,-8900,-6000,-2000,29100,-2200,7800,23100,-2.899022801,-2.0127474,-0.684697022,10.03102378,-0.689223058,2.460567823,7.112068966
188,2276,73382,70736,66902,59650,65241,69580,69733,75164,-2646,-3834,-7252,5591,4339,153,5431,-3.605788886,-5.420153811,-10.83973573,9.37300922,6.650725771,0.219890773,7.788278147
189,211,107500,102500,101900,101300,99600,101200,96500,99600,-5000,-600,-600,-1700,1600,-4700,3100,-4.651162791,-0.585365854,-0.588812561,-1.678183613,1.606425703,-4.644268775,3.212435233
190,550,263000,265300,263200,271700,286300,310600,355000,388800,2300,-2100,8500,14600,24300,44400,33800,0.874524715,-0.791556728,3.229483283,5.373573795,8.487600419,14.29491307,9.521126761
191,1160,138400,129200,124800,129000,154600,170400,189900,219200,-9200,-4400,4200,25600,15800,19500,29300,-6.647398844,-3.405572755,3.365384615,19.84496124,10.21992238,11.44366197,15.42917325
192,1928,135100,132500,128700,131400,137200,146900,154400,161600,-2600,-3800,2700,5800,9700,7500,7200,-1.92450037,-2.867924528,2.097902098,4.414003044,7.069970845,5.105513955,4.663212435
193,2358,63800,66500,62300,64100,62300,64300,65700,67900,2700,-4200,1800,-1800,2000,1400,2200,4.231974922,-6.315789474,2.889245586,-2.808112324,3.210272873,2.177293935,3.348554033
194,642,96400,95500,87800,94700,94400,120400,127300,111400,-900,-7700,6900,-300,26000,6900,-15900,-0.933609959,-8.062827225,7.858769932,-0.316789863,27.54237288,5.73089701,-12.49018068
195,1631,66500,65500,64800,64700,67700,72300,76400,79100,-1000,-700,-100,3000,4600,4100,2700,-1.503759398,-1.06870229,-0.154320988,4.636785162,6.794682422,5.670816044,3.534031414
196,177,137800,133200,128700,129300,131500,132900,141300,154000,-4600,-4500,600,2200,1400,8400,12700,-3.338171263,-3.378378378,0.466200466,1.701469451,1.064638783,6.320541761,8.987968861
197,352,216600,205300,186100,185800,191400,200600,203600,214400,-11300,-19200,-300,5600,9200,3000,10800,-5.216989843,-9.35216756,-0.161203654,3.013993541,4.806687565,1.49551346,5.304518664
198,1728,197000,188300,185200,186500,188300,191700,192700,196600,-8700,-3100,1300,1800,3400,1000,3900,-4.416243655,-1.646309081,0.701943844,0.965147453,1.805629315,0.521648409,2.023871303
199,665,80200,81000,82700,83800,83500,83200,85900,91600,800,1700,1100,-300,-300,2700,5700,0.997506234,2.098765432,1.330108827,-0.357995227,-0.359281437,3.245192308,6.635622817
200,906,89857,89003,88701,90078,95167,96442,103045,109563,-854,-302,1377,5089,1275,6603,6518,-0.950398967,-0.339314405,1.552406399,5.649548169,1.339750123,6.846602103,6.325391819
201,1384,85100,83500,82000,82000,83000,86500,89800,92900,-1600,-1500,0,1000,3500,3300,3100,-1.880141011,-1.796407186,0,1.219512195,4.21686747,3.815028902,3.452115813
202,71,291000,284700,271000,266900,277900,283200,286400,294900,-6300,-13700,-4100,11000,5300,3200,8500,-2.164948454,-4.812082894,-1.512915129,4.12139378,1.907160849,1.129943503,2.967877095
203,2071,78500,81100,80200,80400,84700,86500,90400,95200,2600,-900,200,4300,1800,3900,4800,3.312101911,-1.10974106,0.249376559,5.348258706,2.12514758,4.50867052,5.309734513
204,627,132500,135200,140800,149000,154000,161300,167700,175000,2700,5600,8200,5000,7300,6400,7300,2.037735849,4.142011834,5.823863636,3.355704698,4.74025974,3.967761934,4.35301133
205,1427,118800,125100,124300,124300,120300,128700,139100,145400,6300,-800,0,-4000,8400,10400,6300,5.303030303,-0.639488409,0,-3.218020917,6.982543641,8.080808081,4.529115744
206,1439,136700,126200,116800,122500,128700,123600,125000,128300,-10500,-9400,5700,6200,-5100,1400,3300,-7.681053402,-7.448494453,4.880136986,5.06122449,-3.962703963,1.132686084,2.64
207,182,194400,183600,180000,185300,193800,205900,222700,264100,-10800,-3600,5300,8500,12100,16800,41400,-5.555555556,-1.960784314,2.944444444,4.587155963,6.243550052,8.159300631,18.59003143
208,1673,82400,76700,71300,73400,72500,71900,72200,73700,-5700,-5400,2100,-900,-600,300,1500,-6.917475728,-7.04041721,2.945301543,-1.226158038,-0.827586207,0.417246175,2.077562327
209,2058,64400,66800,57700,58200,57400,60600,64000,65400,2400,-9100,500,-800,3200,3400,1400,3.726708075,-13.62275449,0.866551127,-1.374570447,5.574912892,5.610561056,2.1875
210,403,96100,87100,89200,90400,93700,91100,101200,109000,-9000,2100,1200,3300,-2600,10100,7800,-9.365244537,2.411021814,1.34529148,3.650442478,-2.774813234,11.08671789,7.707509881
211,1403,169800,171800,180400,205000,231100,251100,258900,263300,2000,8600,24600,26100,20000,7800,4400,1.177856302,5.005820722,13.63636364,12.73170732,8.654262224,3.106332139,1.699497876
212,2844,86700,85600,86100,89100,94100,99000,106300,112500,-1100,500,3000,5000,4900,7300,6200,-1.268742791,0.58411215,3.484320557,5.611672278,5.207226355,7.373737374,5.832549389
213,105,229100,217100,202600,197100,203500,199900,201600,203500,-12000,-14500,-5500,6400,-3600,1700,1900,-5.237887385,-6.678949793,-2.714708786,3.247082699,-1.769041769,0.850425213,0.942460317
214,1588,165100,163500,162200,165800,176500,165700,181000,190300,-1600,-1300,3600,10700,-10800,15300,9300,-0.969109631,-0.795107034,2.219482121,6.453558504,-6.11898017,9.233554617,5.138121547
215,990,141400,130800,129500,130900,126100,127900,131900,132700,-10600,-1300,1400,-4800,1800,4000,800,-7.496463932,-0.993883792,1.081081081,-3.666921314,1.427438541,3.127443315,0.606520091
216,1457,103400,106000,104500,101300,101800,101100,105500,112200,2600,-1500,-3200,500,-700,4400,6700,2.51450677,-1.41509434,-3.062200957,0.493583416,-0.68762279,4.352126607,6.3507109
217,1587,90000,89800,89300,92500,94100,100800,107800,112400,-200,-500,3200,1600,6700,7000,4600,-0.222222222,-0.556792873,3.583426652,1.72972973,7.120085016,6.944444444,4.26716141
218,2605,75100,82400,77600,81000,90600,86300,83700,100800,7300,-4800,3400,9600,-4300,-2600,17100,9.720372836,-5.825242718,4.381443299,11.85185185,-4.746136865,-3.012746234,20.43010753
219,129,133700,132400,125500,124800,131500,133600,140400,149700,-1300,-6900,-700,6700,2100,6800,9300,-0.972326103,-5.211480363,-0.557768924,5.368589744,1.596958175,5.089820359,6.623931624
220,225,162465,165220,164816,171591,176457,180852,188580,193514,2755,-404,6775,4866,4395,7728,4934,1.695749854,-0.244522455,4.110644598,2.835813067,2.490691783,4.273107292,2.616396224
221,192,213300,199800,171100,183900,211200,216700,231400,252100,-13500,-28700,12800,27300,5500,14700,20700,-6.329113924,-14.36436436,7.48100526,14.84502447,2.604166667,6.783571758,8.945548833
222,1817,111300,86600,71400,83300,92800,97500,100400,102100,-24700,-15200,11900,9500,4700,2900,1700,-22.19227314,-17.55196305,16.66666667,11.40456182,5.064655172,2.974358974,1.693227092
223,231,148600,141600,135900,140400,139100,143500,152800,164300,-7000,-5700,4500,-1300,4400,9300,11500,-4.710632571,-4.025423729,3.311258278,-0.925925926,3.163191948,6.480836237,7.52617801
224,1369,84200,84200,84200,82700,81200,84900,84700,86300,0,0,-1500,-1500,3700,-200,1600,0,0,-1.781472684,-1.813784764,4.556650246,-0.23557126,1.889020071
225,1340,191100,189800,186200,183400,191100,189700,196000,201000,-1300,-3600,-2800,7700,-1400,6300,5000,-0.680272109,-1.896733404,-1.503759398,4.198473282,-0.732600733,3.32103321,2.551020408
226,1237,99625,98936,101880,99935,102873,99331,96473,101792,-689,2944,-1945,2938,-3542,-2858,5319,-0.691593476,2.975661033,-1.909108755,2.939910942,-3.443080303,-2.877248794,5.513459724
227,2029,40977,41739,39099,41061,40546,39557,39365,40906,762,-2640,1962,-515,-989,-192,1541,1.859579764,-6.325019766,5.018031152,-1.254231509,-2.439204854,-0.485375534,3.914644989
228,634,229500,214000,178500,184700,211500,238500,248100,267400,-15500,-35500,6200,26800,27000,9600,19300,-6.753812636,-16.58878505,3.473389356,14.51001624,12.76595745,4.025157233,7.779121322
229,1259,97800,101600,96800,98600,107000,119300,133600,122900,3800,-4800,1800,8400,12300,14300,-10700,3.885480573,-4.724409449,1.859504132,8.519269777,11.4953271,11.98658843,-8.008982036
230,2316,60700,61900,60200,59000,58500,57600,60400,66600,1200,-1700,-1200,-500,-900,2800,6200,1.97693575,-2.746365105,-1.993355482,-0.847457627,-1.538461538,4.861111111,10.26490066
231,2708,69800,73700,73900,74100,74100,74100,74000,79300,3900,200,200,0,0,-100,5300,5.58739255,0.271370421,0.270635995,0,0,-0.134952767,7.162162162
232,2366,82600,79100,75700,73400,72000,76700,82500,88500,-3500,-3400,-2300,-1400,4700,5800,6000,-4.237288136,-4.298356511,-3.038309115,-1.907356948,6.527777778,7.561929596,7.272727273
233,425,96800,93400,90200,88200,83100,87000,94300,96900,-3400,-3200,-2000,-5100,3900,7300,2600,-3.512396694,-3.426124197,-2.2172949,-5.782312925,4.693140794,8.390804598,2.757158006
234,1632,98500,96900,96100,98200,103600,110400,116700,125000,-1600,-800,2100,5400,6800,6300,8300,-1.624365482,-0.825593395,2.185223725,5.49898167,6.563706564,5.706521739,7.112253642
235,786,133415,132458,130244,132381,134805,135337,135303,141744,-957,-2214,2137,2424,532,-34,6441,-0.717310647,-1.671473222,1.640766561,1.831078478,0.394644116,-0.025122472,4.760426598
236,2774,37900,33100,35000,36600,33600,36900,36800,43900,-4800,1900,1600,-3000,3300,-100,7100,-12.66490765,5.740181269,4.571428571,-8.196721311,9.821428571,-0.27100271,19.29347826
237,1313,64600,63300,59500,59000,62800,68200,68900,79200,-1300,-3800,-500,3800,5400,700,10300,-2.012383901,-6.003159558,-0.840336134,6.440677966,8.598726115,1.026392962,14.94920174
238,1847,91400,90800,89400,92000,96600,103800,110800,119000,-600,-1400,2600,4600,7200,7000,8200,-0.656455142,-1.54185022,2.908277405,5,7.453416149,6.743737958,7.400722022
239,2309,77700,76500,75400,76900,81500,87500,94000,97900,-1200,-1100,1500,4600,6000,6500,3900,-1.544401544,-1.437908497,1.98938992,5.981794538,7.36196319,7.428571429,4.14893617
240,1575,117900,116800,114500,114500,116100,121800,128600,137900,-1100,-2300,0,1600,5700,6800,9300,-0.932994063,-1.969178082,0,1.397379913,4.909560724,5.582922824,7.231726283
241,1639,102900,105100,103600,105800,104100,111300,120700,123100,2200,-1500,2200,-1700,7200,9400,2400,2.137998056,-1.427212179,2.123552124,-1.606805293,6.916426513,8.445642408,1.988400994
242,603,144800,143700,138000,139700,139300,147300,153200,163800,-1100,-5700,1700,-400,8000,5900,10600,-0.759668508,-3.966597077,1.231884058,-0.286327845,5.743000718,4.005431093,6.919060052
243,411,302400,283100,274900,295000,277100,293600,290300,296500,-19300,-8200,20100,-17900,16500,-3300,6200,-6.382275132,-2.896503002,7.311749727,-6.06779661,5.954529051,-1.123978202,2.135721667
244,288,92500,90200,82600,72000,70400,69700,71700,72600,-2300,-7600,-10600,-1600,-700,2000,900,-2.486486486,-8.425720621,-12.83292978,-2.222222222,-0.994318182,2.869440459,1.255230126
245,1526,145400,135500,110100,122400,117500,130000,137200,142700,-9900,-25400,12300,-4900,12500,7200,5500,-6.808803301,-18.74538745,11.17166213,-4.003267974,10.63829787,5.538461538,4.008746356
246,1576,140700,136500,155600,168400,176000,167400,173700,183000,-4200,19100,12800,7600,-8600,6300,9300,-2.985074627,13.99267399,8.22622108,4.513064133,-4.886363636,3.76344086,5.354058722
247,91,180000,171700,157300,152700,150700,152500,152000,151500,-8300,-14400,-4600,-2000,1800,-500,-500,-4.611111111,-8.386721025,-2.924348379,-1.309757695,1.194426012,-0.327868852,-0.328947368
248,3088,145400,138600,138000,136500,136400,136300,135700,146600,-6800,-600,-1500,-100,-100,-600,10900,-4.676753783,-0.432900433,-1.086956522,-0.073260073,-0.073313783,-0.440205429,8.032424466
249,1201,73400,74000,67300,71100,74200,75600,76700,82600,600,-6700,3800,3100,1400,1100,5900,0.817438692,-9.054054054,5.646359584,4.360056259,1.886792453,1.455026455,7.692307692
250,2328,89700,86400,85000,85400,90800,95200,96400,97000,-3300,-1400,400,5400,4400,1200,600,-3.678929766,-1.62037037,0.470588235,6.323185012,4.845814978,1.260504202,0.622406639
251,404,120300,117200,116000,117900,118900,120000,123000,132200,-3100,-1200,1900,1000,1100,3000,9200,-2.576891106,-1.023890785,1.637931034,0.848176421,0.925147183,2.5,7.479674797
252,1607,77100,77000,71200,75400,77200,76800,82700,87000,-100,-5800,4200,1800,-400,5900,4300,-0.129701686,-7.532467532,5.898876404,2.387267905,-0.518134715,7.682291667,5.199516324
253,559,133900,129300,128100,127600,129300,131000,134400,138400,-4600,-1200,-500,1700,1700,3400,4000,-3.435399552,-0.928074246,-0.390320062,1.332288401,1.314771848,2.595419847,2.976190476
254,1558,232700,231100,232400,239000,241300,241100,243500,257200,-1600,1300,6600,2300,-200,2400,13700,-0.687580576,0.562527045,2.839931153,0.962343096,-0.082884376,0.995437578,5.626283368
255,336,135300,134400,135700,136500,141500,147700,151400,155400,-900,1300,800,5000,6200,3700,4000,-0.66518847,0.967261905,0.589535741,3.663003663,4.381625442,2.505077861,2.642007926
256,1021,95400,90000,88300,93900,95800,99700,108500,120800,-5400,-1700,5600,1900,3900,8800,12300,-5.660377358,-1.888888889,6.342015855,2.02342918,4.070981211,8.826479438,11.33640553
257,1263,138000,110900,105500,114000,131100,137600,148800,163400,-27100,-5400,8500,17100,6500,11200,14600,-19.63768116,-4.869251578,8.056872038,15,4.958047292,8.139534884,9.811827957
258,1419,117000,116400,116500,118200,119600,124600,136300,138200,-600,100,1700,1400,5000,11700,1900,-0.512820513,0.085910653,1.459227468,1.184433164,4.180602007,9.390048154,1.393983859
259,383,322500,312200,299100,291400,294400,299200,305900,305200,-10300,-13100,-7700,3000,4800,6700,-700,-3.19379845,-4.196028187,-2.574389836,1.029512697,1.630434783,2.239304813,-0.228832952
260,496,145800,137900,130500,129900,131300,130300,133000,129300,-7900,-7400,-600,1400,-1000,2700,-3700,-5.418381344,-5.366207397,-0.459770115,1.077752117,-0.761614623,2.072141213,-2.781954887
261,2232,111787,109071,106888,114331,124750,131731,145265,156738,-2716,-2183,7443,10419,6981,13534,11473,-2.429620618,-2.001448598,6.963363521,9.113013968,5.595991984,10.2739674,7.897979555
262,2902,95600,88200,93800,102000,106800,115200,128600,141300,-7400,5600,8200,4800,8400,13400,12700,-7.740585774,6.349206349,8.742004264,4.705882353,7.865168539,11.63194444,9.875583204
263,741,134600,135000,125500,123000,127700,132800,141300,149400,400,-9500,-2500,4700,5100,8500,8100,0.29717682,-7.037037037,-1.992031873,3.821138211,3.993735317,6.40060241,5.732484076
264,768,178800,146300,148700,151400,155500,156100,164000,169500,-32500,2400,2700,4100,600,7900,5500,-18.17673378,1.640464798,1.815736382,2.708058124,0.38585209,5.060858424,3.353658537
265,809,164100,157300,144100,153400,159400,165400,164700,167700,-6800,-13200,9300,6000,6000,-700,3000,-4.143814747,-8.391608392,6.453851492,3.911342894,3.764115433,-0.423216445,1.821493625
266,819,122500,117600,117800,124100,118200,120500,122500,128600,-4900,200,6300,-5900,2300,2000,6100,-4,0.170068027,5.348047538,-4.754230459,1.945854484,1.659751037,4.979591837
267,1346,97800,84600,70000,79200,92300,102600,115200,120700,-13200,-14600,9200,13100,10300,12600,5500,-13.49693252,-17.25768322,13.14285714,16.54040404,11.15926327,12.28070175,4.774305556
268,2068,92700,92700,95100,101000,105500,112800,121000,122600,0,2400,5900,4500,7300,8200,1600,0,2.588996764,6.203995794,4.455445545,6.91943128,7.269503546,1.32231405
269,1927,74700,76600,73700,74300,70900,73400,75300,80800,1900,-2900,600,-3400,2500,1900,5500,2.543507363,-3.785900783,0.814111262,-4.576043069,3.526093089,2.588555858,7.304116866
270,1864,88000,87000,82900,80600,78400,82600,87200,94100,-1000,-4100,-2300,-2200,4200,4600,6900,-1.136363636,-4.712643678,-2.774427021,-2.729528536,5.357142857,5.569007264,7.912844037
271,243,290100,271000,255900,267600,275600,280500,286200,292300,-19100,-15100,11700,8000,4900,5700,6100,-6.583936574,-5.57195572,4.572098476,2.989536622,1.777939042,2.032085561,2.13137666
272,1541,197900,195300,187100,189700,196800,201200,210100,212600,-2600,-8200,2600,7100,4400,8900,2500,-1.313794846,-4.198668715,1.389631213,3.742751713,2.235772358,4.423459245,1.189909567
